,pair_ID,a,b,ambiguous,template
2892,77,The surgeon noted that the heart disease Grandma fought against was not life-threatening.,The surgeon was noting that the heart disease Grandma fought against was not life-threatening.,True,CP_and_RC_ambig_1
2893,78,The doctor noted that the disease Rosie fought against was not life-threatening.,The doctor was noting that the disease Rosie fought against was not life-threatening.,True,CP_and_RC_ambig_1
2894,79,The surgeon noted that the heart disease Rosie fought against was not life-threatening.,The surgeon was noting that the heart disease Rosie fought against was not life-threatening.,True,CP_and_RC_ambig_1
2895,80,The surgeon noted that the type of cancer Grandma fought against was not life-threatening.,The surgeon was noting that the type of cancer Grandma fought against was not life-threatening.,True,CP_and_RC_ambig_1
2896,81,The lecturer told us that the problem set we would work on was a challenging one.,The lecturer was telling us that the problem set we would work on was a challenging one.,True,CP_and_RC_ambig_1
2897,82,The professor told us that the problem set we would face was a challenging one.,The professor was telling us that the problem set we would face was a challenging one.,True,CP_and_RC_ambig_1
2898,83,The professor told us that the midterm exam we would work on was a challenging one.,The professor was telling us that the midterm exam we would work on was a challenging one.,True,CP_and_RC_ambig_1
2899,84,The professor told us that the problem set we would work on was a challenging one.,The professor was telling us that the problem set we would work on was a challenging one.,True,CP_and_RC_ambig_1
2900,85,The teaching assistant told us that the midterm exam the students would work on was a challenging one.,The teaching assistant was telling us that the midterm exam the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2901,86,The professor told us that the final exam the students would face was a challenging one.,The professor was telling us that the final exam the students would face was a challenging one.,True,CP_and_RC_ambig_1
2902,87,The professor told us that the final exam we would work on was a challenging one.,The professor was telling us that the final exam we would work on was a challenging one.,True,CP_and_RC_ambig_1
2903,88,The professor told us that the problem set the students would work on was a challenging one.,The professor was telling us that the problem set the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2904,89,The professor told us that the midterm exam the students would face was a challenging one.,The professor was telling us that the midterm exam the students would face was a challenging one.,True,CP_and_RC_ambig_1
2905,90,The professor told us that the midterm exam the students would work on was a challenging one.,The professor was telling us that the midterm exam the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2906,91,The teaching assistant told us that the midterm exam we would work on was a challenging one.,The teaching assistant was telling us that the midterm exam we would work on was a challenging one.,True,CP_and_RC_ambig_1
2907,92,The teaching assistant told us that the final exam we would face was a challenging one.,The teaching assistant was telling us that the final exam we would face was a challenging one.,True,CP_and_RC_ambig_1
2908,93,The lecturer told us that the midterm exam we would face was a challenging one.,The lecturer was telling us that the midterm exam we would face was a challenging one.,True,CP_and_RC_ambig_1
2909,94,The professor told us that the problem set the students would face was a challenging one.,The professor was telling us that the problem set the students would face was a challenging one.,True,CP_and_RC_ambig_1
2910,95,The lecturer told us that the final exam the students would face was a challenging one.,The lecturer was telling us that the final exam the students would face was a challenging one.,True,CP_and_RC_ambig_1
2911,96,The lecturer told us that the midterm exam the students would face was a challenging one.,The lecturer was telling us that the midterm exam the students would face was a challenging one.,True,CP_and_RC_ambig_1
2912,97,The lecturer told us that the final exam we would face was a challenging one.,The lecturer was telling us that the final exam we would face was a challenging one.,True,CP_and_RC_ambig_1
2913,98,The professor told us that the midterm exam we would face was a challenging one.,The professor was telling us that the midterm exam we would face was a challenging one.,True,CP_and_RC_ambig_1
2914,99,The lecturer told us that the midterm exam the students would work on was a challenging one.,The lecturer was telling us that the midterm exam the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2915,100,The teaching assistant told us that the final exam the students would face was a challenging one.,The teaching assistant was telling us that the final exam the students would face was a challenging one.,True,CP_and_RC_ambig_1
2916,101,The teaching assistant told us that the problem set we would face was a challenging one.,The teaching assistant was telling us that the problem set we would face was a challenging one.,True,CP_and_RC_ambig_1
2917,102,The teaching assistant told us that the final exam the students would work on was a challenging one.,The teaching assistant was telling us that the final exam the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2918,103,The lecturer told us that the midterm exam we would work on was a challenging one.,The lecturer was telling us that the midterm exam we would work on was a challenging one.,True,CP_and_RC_ambig_1
2919,104,The teaching assistant told us that the midterm exam we would face was a challenging one.,The teaching assistant was telling us that the midterm exam we would face was a challenging one.,True,CP_and_RC_ambig_1
2920,105,The professor told us that the final exam we would face was a challenging one.,The professor was telling us that the final exam we would face was a challenging one.,True,CP_and_RC_ambig_1
2921,106,The teaching assistant told us that the problem set the students would work on was a challenging one.,The teaching assistant was telling us that the problem set the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2922,107,The teaching assistant told us that the problem set the students would face was a challenging one.,The teaching assistant was telling us that the problem set the students would face was a challenging one.,True,CP_and_RC_ambig_1
2923,108,The lecturer told us that the problem set the students would face was a challenging one.,The lecturer was telling us that the problem set the students would face was a challenging one.,True,CP_and_RC_ambig_1
2924,109,The lecturer told us that the final exam the students would work on was a challenging one.,The lecturer was telling us that the final exam the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2925,110,The lecturer told us that the problem set the students would work on was a challenging one.,The lecturer was telling us that the problem set the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2926,111,The lecturer told us that the problem set we would face was a challenging one.,The lecturer was telling us that the problem set we would face was a challenging one.,True,CP_and_RC_ambig_1
2927,112,The teaching assistant told us that the final exam we would work on was a challenging one.,The teaching assistant was telling us that the final exam we would work on was a challenging one.,True,CP_and_RC_ambig_1
2928,113,The lecturer told us that the final exam we would work on was a challenging one.,The lecturer was telling us that the final exam we would work on was a challenging one.,True,CP_and_RC_ambig_1
2929,114,The professor told us that the final exam the students would work on was a challenging one.,The professor was telling us that the final exam the students would work on was a challenging one.,True,CP_and_RC_ambig_1
2930,115,The teaching assistant told us that the midterm exam the students would face was a challenging one.,The teaching assistant was telling us that the midterm exam the students would face was a challenging one.,True,CP_and_RC_ambig_1
2931,116,The teaching assistant told us that the problem set we would work on was a challenging one.,The teaching assistant was telling us that the problem set we would work on was a challenging one.,True,CP_and_RC_ambig_1
2932,117,Steve complained that the program his student wrote contained a lot of bugs.,Steve was complaining that the program his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2933,118,Joseph complained that the code his brother wrote contained a lot of bugs.,Joseph was complaining that the code his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2934,119,Steve complained that the program his brother wrote contained a lot of bugs.,Steve was complaining that the program his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2935,120,Steve complained that the code his brother wrote contained a lot of bugs.,Steve was complaining that the code his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2936,121,Steve complained that the code his student wrote contained a lot of bugs.,Steve was complaining that the code his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2937,122,Stephen complained that the program his sister wrote contained a lot of bugs.,Stephen was complaining that the program his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2938,123,Joseph complained that the software his sister wrote contained a lot of bugs.,Joseph was complaining that the software his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2939,124,Joseph complained that the program his student wrote contained a lot of bugs.,Joseph was complaining that the program his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2940,125,Stephen complained that the software his student wrote contained a lot of bugs.,Stephen was complaining that the software his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2941,126,Joseph complained that the program his sister wrote contained a lot of bugs.,Joseph was complaining that the program his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2942,127,Steve complained that the code his sister wrote contained a lot of bugs.,Steve was complaining that the code his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2943,128,Steve complained that the software his brother wrote contained a lot of bugs.,Steve was complaining that the software his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2944,129,Joseph complained that the code his sister wrote contained a lot of bugs.,Joseph was complaining that the code his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2945,130,Stephen complained that the software his sister wrote contained a lot of bugs.,Stephen was complaining that the software his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2946,131,Stephen complained that the code his student wrote contained a lot of bugs.,Stephen was complaining that the code his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2947,132,Stephen complained that the code his sister wrote contained a lot of bugs.,Stephen was complaining that the code his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2948,133,Steve complained that the program his sister wrote contained a lot of bugs.,Steve was complaining that the program his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2949,134,Joseph complained that the code his student wrote contained a lot of bugs.,Joseph was complaining that the code his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2950,135,Joseph complained that the software his student wrote contained a lot of bugs.,Joseph was complaining that the software his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2951,136,Steve complained that the software his sister wrote contained a lot of bugs.,Steve was complaining that the software his sister wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2952,137,Joseph complained that the software his brother wrote contained a lot of bugs.,Joseph was complaining that the software his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2953,138,Stephen complained that the program his student wrote contained a lot of bugs.,Stephen was complaining that the program his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2954,139,Stephen complained that the program his brother wrote contained a lot of bugs.,Stephen was complaining that the program his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2955,140,Steve complained that the software his student wrote contained a lot of bugs.,Steve was complaining that the software his student wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2956,141,Stephen complained that the code his brother wrote contained a lot of bugs.,Stephen was complaining that the code his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2957,142,Joseph complained that the program his brother wrote contained a lot of bugs.,Joseph was complaining that the program his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2958,143,Stephen complained that the software his brother wrote contained a lot of bugs.,Stephen was complaining that the software his brother wrote contained a lot of bugs.,True,CP_and_RC_ambig_1
2959,144,Rachel remarked that the food she cooked smelled great.,Rachel was remarking that the food she cooked smelled great.,True,CP_and_RC_ambig_1
2960,145,Jasmine remarked that the rice her husband cooked smelled great.,Jasmine was remarking that the rice her husband cooked smelled great.,True,CP_and_RC_ambig_1
2961,146,Jasmine remarked that the soup she cooked smelled great.,Jasmine was remarking that the soup she cooked smelled great.,True,CP_and_RC_ambig_1
2962,147,Rachel remarked that the soup her husband cooked smelled great.,Rachel was remarking that the soup her husband cooked smelled great.,True,CP_and_RC_ambig_1
2963,148,Lily remarked that the food her mother cooked smelled great.,Lily was remarking that the food her mother cooked smelled great.,True,CP_and_RC_ambig_1
2964,149,Lily remarked that the rice her husband cooked smelled great.,Lily was remarking that the rice her husband cooked smelled great.,True,CP_and_RC_ambig_1
2965,150,Lily remarked that the rice she cooked smelled great.,Lily was remarking that the rice she cooked smelled great.,True,CP_and_RC_ambig_1
2966,151,Rachel remarked that the food her husband cooked smelled great.,Rachel was remarking that the food her husband cooked smelled great.,True,CP_and_RC_ambig_1
2967,152,Jasmine remarked that the food her husband cooked smelled great.,Jasmine was remarking that the food her husband cooked smelled great.,True,CP_and_RC_ambig_1
2968,153,Jasmine remarked that the food her mother cooked smelled great.,Jasmine was remarking that the food her mother cooked smelled great.,True,CP_and_RC_ambig_1
2969,154,Lily remarked that the soup she cooked smelled great.,Lily was remarking that the soup she cooked smelled great.,True,CP_and_RC_ambig_1
2970,155,Lily remarked that the food she cooked smelled great.,Lily was remarking that the food she cooked smelled great.,True,CP_and_RC_ambig_1
2971,156,Rachel remarked that the rice her mother cooked smelled great.,Rachel was remarking that the rice her mother cooked smelled great.,True,CP_and_RC_ambig_1
2972,157,Rachel remarked that the soup her mother cooked smelled great.,Rachel was remarking that the soup her mother cooked smelled great.,True,CP_and_RC_ambig_1
2973,158,Jasmine remarked that the rice she cooked smelled great.,Jasmine was remarking that the rice she cooked smelled great.,True,CP_and_RC_ambig_1
2974,159,Jasmine remarked that the food she cooked smelled great.,Jasmine was remarking that the food she cooked smelled great.,True,CP_and_RC_ambig_1
2975,160,Jasmine remarked that the soup her husband cooked smelled great.,Jasmine was remarking that the soup her husband cooked smelled great.,True,CP_and_RC_ambig_1
2976,161,Lily remarked that the soup her husband cooked smelled great.,Lily was remarking that the soup her husband cooked smelled great.,True,CP_and_RC_ambig_1
2977,162,Rachel remarked that the soup she cooked smelled great.,Rachel was remarking that the soup she cooked smelled great.,True,CP_and_RC_ambig_1
2978,163,Rachel remarked that the rice she cooked smelled great.,Rachel was remarking that the rice she cooked smelled great.,True,CP_and_RC_ambig_1
2979,164,Lily remarked that the soup her mother cooked smelled great.,Lily was remarking that the soup her mother cooked smelled great.,True,CP_and_RC_ambig_1
2980,165,Lily remarked that the rice her mother cooked smelled great.,Lily was remarking that the rice her mother cooked smelled great.,True,CP_and_RC_ambig_1
2981,166,Jasmine remarked that the rice her mother cooked smelled great.,Jasmine was remarking that the rice her mother cooked smelled great.,True,CP_and_RC_ambig_1
2982,167,Rachel remarked that the rice her husband cooked smelled great.,Rachel was remarking that the rice her husband cooked smelled great.,True,CP_and_RC_ambig_1
2983,168,Rachel remarked that the food her mother cooked smelled great.,Rachel was remarking that the food her mother cooked smelled great.,True,CP_and_RC_ambig_1
2984,169,Jasmine remarked that the soup her mother cooked smelled great.,Jasmine was remarking that the soup her mother cooked smelled great.,True,CP_and_RC_ambig_1
2985,170,Lily remarked that the food her husband cooked smelled great.,Lily was remarking that the food her husband cooked smelled great.,True,CP_and_RC_ambig_1
2986,171,David thought that the students his colleague taught cheated on the exam.,David was thinking that the students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
2987,172,David thought that the college students his colleague met with cheated on the exam.,David was thinking that the college students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
2988,173,David thought that the students he taught cheated on the exam.,David was thinking that the students he taught cheated on the exam.,True,CP_and_RC_ambig_1
2989,174,Professor Wang thought that the art students he met with cheated on the exam.,Professor Wang was thinking that the art students he met with cheated on the exam.,True,CP_and_RC_ambig_1
2990,175,Professor Wang thought that the college students his colleague met with cheated on the exam.,Professor Wang was thinking that the college students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
2991,176,David thought that the art students he taught cheated on the exam.,David was thinking that the art students he taught cheated on the exam.,True,CP_and_RC_ambig_1
2992,177,David thought that the students he met with cheated on the exam.,David was thinking that the students he met with cheated on the exam.,True,CP_and_RC_ambig_1
2993,178,Professor Wang thought that the students he taught cheated on the exam.,Professor Wang was thinking that the students he taught cheated on the exam.,True,CP_and_RC_ambig_1
2994,179,Professor Wang thought that the art students his colleague taught cheated on the exam.,Professor Wang was thinking that the art students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
2995,180,Professor Wang thought that the college students his colleague taught cheated on the exam.,Professor Wang was thinking that the college students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
2996,181,Mr. Johnson thought that the art students he taught cheated on the exam.,Mr. Johnson was thinking that the art students he taught cheated on the exam.,True,CP_and_RC_ambig_1
2997,182,David thought that the art students his colleague taught cheated on the exam.,David was thinking that the art students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
2998,183,David thought that the art students he met with cheated on the exam.,David was thinking that the art students he met with cheated on the exam.,True,CP_and_RC_ambig_1
2999,184,Mr. Johnson thought that the art students he met with cheated on the exam.,Mr. Johnson was thinking that the art students he met with cheated on the exam.,True,CP_and_RC_ambig_1
3000,185,Professor Wang thought that the students his colleague met with cheated on the exam.,Professor Wang was thinking that the students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
3001,186,Mr. Johnson thought that the college students he taught cheated on the exam.,Mr. Johnson was thinking that the college students he taught cheated on the exam.,True,CP_and_RC_ambig_1
3002,187,Professor Wang thought that the students he met with cheated on the exam.,Professor Wang was thinking that the students he met with cheated on the exam.,True,CP_and_RC_ambig_1
3003,188,Mr. Johnson thought that the students he taught cheated on the exam.,Mr. Johnson was thinking that the students he taught cheated on the exam.,True,CP_and_RC_ambig_1
3004,189,Mr. Johnson thought that the students he met with cheated on the exam.,Mr. Johnson was thinking that the students he met with cheated on the exam.,True,CP_and_RC_ambig_1
3005,190,Mr. Johnson thought that the college students his colleague met with cheated on the exam.,Mr. Johnson was thinking that the college students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
3006,191,Professor Wang thought that the students his colleague taught cheated on the exam.,Professor Wang was thinking that the students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
3007,192,David thought that the college students he met with cheated on the exam.,David was thinking that the college students he met with cheated on the exam.,True,CP_and_RC_ambig_1
3008,193,Mr. Johnson thought that the college students he met with cheated on the exam.,Mr. Johnson was thinking that the college students he met with cheated on the exam.,True,CP_and_RC_ambig_1
3009,194,Professor Wang thought that the college students he met with cheated on the exam.,Professor Wang was thinking that the college students he met with cheated on the exam.,True,CP_and_RC_ambig_1
3010,195,Professor Wang thought that the art students he taught cheated on the exam.,Professor Wang was thinking that the art students he taught cheated on the exam.,True,CP_and_RC_ambig_1
3011,196,Professor Wang thought that the college students he taught cheated on the exam.,Professor Wang was thinking that the college students he taught cheated on the exam.,True,CP_and_RC_ambig_1
3012,197,David thought that the college students he taught cheated on the exam.,David was thinking that the college students he taught cheated on the exam.,True,CP_and_RC_ambig_1
3013,198,Professor Wang thought that the art students his colleague met with cheated on the exam.,Professor Wang was thinking that the art students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
3014,199,David thought that the college students his colleague taught cheated on the exam.,David was thinking that the college students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
3015,200,David thought that the students his colleague met with cheated on the exam.,David was thinking that the students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
3016,201,Mr. Johnson thought that the college students his colleague taught cheated on the exam.,Mr. Johnson was thinking that the college students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
3017,202,David thought that the art students his colleague met with cheated on the exam.,David was thinking that the art students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
3018,203,Mr. Johnson thought that the art students his colleague met with cheated on the exam.,Mr. Johnson was thinking that the art students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
3019,204,Mr. Johnson thought that the students his colleague met with cheated on the exam.,Mr. Johnson was thinking that the students his colleague met with cheated on the exam.,True,CP_and_RC_ambig_1
3020,205,Mr. Johnson thought that the art students his colleague taught cheated on the exam.,Mr. Johnson was thinking that the art students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
3021,206,Mr. Johnson thought that the students his colleague taught cheated on the exam.,Mr. Johnson was thinking that the students his colleague taught cheated on the exam.,True,CP_and_RC_ambig_1
3022,207,Mary mused that the breakfast her brother made for her was delicious.,Mary was musing that the breakfast her brother made for her was delicious.,True,CP_and_RC_ambig_1
3023,208,Amy mused that the lunch her husband made for her was delicious.,Amy was musing that the lunch her husband made for her was delicious.,True,CP_and_RC_ambig_1
3024,209,Mary mused that the lunch her boyfriend made for her was delicious.,Mary was musing that the lunch her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3025,210,Nancy mused that the breakfast her husband made for her was delicious.,Nancy was musing that the breakfast her husband made for her was delicious.,True,CP_and_RC_ambig_1
3026,211,Nancy mused that the breakfast her brother made for her was delicious.,Nancy was musing that the breakfast her brother made for her was delicious.,True,CP_and_RC_ambig_1
3027,212,Mary mused that the breakfast her husband made for her was delicious.,Mary was musing that the breakfast her husband made for her was delicious.,True,CP_and_RC_ambig_1
3028,213,Mary mused that the dinner her brother made for her was delicious.,Mary was musing that the dinner her brother made for her was delicious.,True,CP_and_RC_ambig_1
3029,214,Amy mused that the lunch her boyfriend made for her was delicious.,Amy was musing that the lunch her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3030,215,Nancy mused that the dinner her husband made for her was delicious.,Nancy was musing that the dinner her husband made for her was delicious.,True,CP_and_RC_ambig_1
3031,216,Nancy mused that the breakfast her boyfriend made for her was delicious.,Nancy was musing that the breakfast her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3032,217,Nancy mused that the dinner her brother made for her was delicious.,Nancy was musing that the dinner her brother made for her was delicious.,True,CP_and_RC_ambig_1
3033,218,Mary mused that the dinner her husband made for her was delicious.,Mary was musing that the dinner her husband made for her was delicious.,True,CP_and_RC_ambig_1
3034,219,Mary mused that the breakfast her boyfriend made for her was delicious.,Mary was musing that the breakfast her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3035,220,Amy mused that the dinner her husband made for her was delicious.,Amy was musing that the dinner her husband made for her was delicious.,True,CP_and_RC_ambig_1
3036,221,Amy mused that the dinner her brother made for her was delicious.,Amy was musing that the dinner her brother made for her was delicious.,True,CP_and_RC_ambig_1
3037,222,Mary mused that the lunch her husband made for her was delicious.,Mary was musing that the lunch her husband made for her was delicious.,True,CP_and_RC_ambig_1
3038,223,Amy mused that the breakfast her brother made for her was delicious.,Amy was musing that the breakfast her brother made for her was delicious.,True,CP_and_RC_ambig_1
3039,224,Amy mused that the dinner her boyfriend made for her was delicious.,Amy was musing that the dinner her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3040,225,Amy mused that the lunch her brother made for her was delicious.,Amy was musing that the lunch her brother made for her was delicious.,True,CP_and_RC_ambig_1
3041,226,Mary mused that the lunch her brother made for her was delicious.,Mary was musing that the lunch her brother made for her was delicious.,True,CP_and_RC_ambig_1
3042,227,Nancy mused that the dinner her boyfriend made for her was delicious.,Nancy was musing that the dinner her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3043,228,Amy mused that the breakfast her husband made for her was delicious.,Amy was musing that the breakfast her husband made for her was delicious.,True,CP_and_RC_ambig_1
3044,229,Mary mused that the dinner her boyfriend made for her was delicious.,Mary was musing that the dinner her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3045,230,Nancy mused that the lunch her husband made for her was delicious.,Nancy was musing that the lunch her husband made for her was delicious.,True,CP_and_RC_ambig_1
3046,231,Amy mused that the breakfast her boyfriend made for her was delicious.,Amy was musing that the breakfast her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3047,232,Nancy mused that the lunch her brother made for her was delicious.,Nancy was musing that the lunch her brother made for her was delicious.,True,CP_and_RC_ambig_1
3048,233,Nancy mused that the lunch her boyfriend made for her was delicious.,Nancy was musing that the lunch her boyfriend made for her was delicious.,True,CP_and_RC_ambig_1
3049,234,Peter whined that the parties the student club planned were tedious.,Peter was whining that the parties the student club planned were tedious.,True,CP_and_RC_ambig_1
3050,235,Peter whined that the social events the university held were dull.,Peter was whining that the social events the university held were dull.,True,CP_and_RC_ambig_1
3051,236,Ian whined that the social events the community planned were tedious.,Ian was whining that the social events the community planned were tedious.,True,CP_and_RC_ambig_1
3052,237,Ian whined that the parties the university planned were dull.,Ian was whining that the parties the university planned were dull.,True,CP_and_RC_ambig_1
3053,238,Ian whined that the game nights the school held were tedious.,Ian was whining that the game nights the school held were tedious.,True,CP_and_RC_ambig_1
3054,239,Peter whined that the social events the student club planned were tedious.,Peter was whining that the social events the student club planned were tedious.,True,CP_and_RC_ambig_1
3055,240,Ian whined that the social events the student club planned were tedious.,Ian was whining that the social events the student club planned were tedious.,True,CP_and_RC_ambig_1
3056,241,Ian whined that the game nights the university held were dull.,Ian was whining that the game nights the university held were dull.,True,CP_and_RC_ambig_1
3057,242,Peter whined that the social events the university held were tedious.,Peter was whining that the social events the university held were tedious.,True,CP_and_RC_ambig_1
3058,243,Ian whined that the social events the school held were dull.,Ian was whining that the social events the school held were dull.,True,CP_and_RC_ambig_1
3059,244,Ian whined that the parties the school planned were tedious.,Ian was whining that the parties the school planned were tedious.,True,CP_and_RC_ambig_1
3060,245,Peter whined that the parties the school held were dull.,Peter was whining that the parties the school held were dull.,True,CP_and_RC_ambig_1
3061,246,Ian whined that the game nights the school held were dull.,Ian was whining that the game nights the school held were dull.,True,CP_and_RC_ambig_1
3062,247,Ian whined that the game nights the community held were dull.,Ian was whining that the game nights the community held were dull.,True,CP_and_RC_ambig_1
3063,248,Ian whined that the game nights the school planned were tedious.,Ian was whining that the game nights the school planned were tedious.,True,CP_and_RC_ambig_1
3064,249,Ian whined that the social events the student club planned were dull.,Ian was whining that the social events the student club planned were dull.,True,CP_and_RC_ambig_1
3065,250,Peter whined that the social events the school planned were tedious.,Peter was whining that the social events the school planned were tedious.,True,CP_and_RC_ambig_1
3066,251,Ian whined that the social events the school planned were tedious.,Ian was whining that the social events the school planned were tedious.,True,CP_and_RC_ambig_1
3067,252,Ian whined that the social events the community held were tedious.,Ian was whining that the social events the community held were tedious.,True,CP_and_RC_ambig_1
3068,253,Peter whined that the parties the student club planned were dull.,Peter was whining that the parties the student club planned were dull.,True,CP_and_RC_ambig_1
3069,254,Peter whined that the game nights the school planned were tedious.,Peter was whining that the game nights the school planned were tedious.,True,CP_and_RC_ambig_1
3070,255,Peter whined that the game nights the university held were dull.,Peter was whining that the game nights the university held were dull.,True,CP_and_RC_ambig_1
3071,256,Ian whined that the game nights the community held were tedious.,Ian was whining that the game nights the community held were tedious.,True,CP_and_RC_ambig_1
3072,257,Ian whined that the parties the community planned were tedious.,Ian was whining that the parties the community planned were tedious.,True,CP_and_RC_ambig_1
3073,258,Peter whined that the parties the community held were dull.,Peter was whining that the parties the community held were dull.,True,CP_and_RC_ambig_1
3074,259,Ian whined that the parties the school held were tedious.,Ian was whining that the parties the school held were tedious.,True,CP_and_RC_ambig_1
3075,260,Peter whined that the social events the community held were dull.,Peter was whining that the social events the community held were dull.,True,CP_and_RC_ambig_1
3076,261,Peter whined that the game nights the university planned were tedious.,Peter was whining that the game nights the university planned were tedious.,True,CP_and_RC_ambig_1
3077,262,Ian whined that the parties the student club planned were dull.,Ian was whining that the parties the student club planned were dull.,True,CP_and_RC_ambig_1
3078,263,Ian whined that the social events the student club held were tedious.,Ian was whining that the social events the student club held were tedious.,True,CP_and_RC_ambig_1
3079,264,Peter whined that the parties the school held were tedious.,Peter was whining that the parties the school held were tedious.,True,CP_and_RC_ambig_1
3080,265,Peter whined that the social events the university planned were tedious.,Peter was whining that the social events the university planned were tedious.,True,CP_and_RC_ambig_1
3081,266,Ian whined that the social events the school planned were dull.,Ian was whining that the social events the school planned were dull.,True,CP_and_RC_ambig_1
3082,267,Peter whined that the social events the student club planned were dull.,Peter was whining that the social events the student club planned were dull.,True,CP_and_RC_ambig_1
3083,268,Peter whined that the parties the university planned were tedious.,Peter was whining that the parties the university planned were tedious.,True,CP_and_RC_ambig_1
3084,269,Ian whined that the parties the student club held were dull.,Ian was whining that the parties the student club held were dull.,True,CP_and_RC_ambig_1
3085,270,Ian whined that the parties the school planned were dull.,Ian was whining that the parties the school planned were dull.,True,CP_and_RC_ambig_1
3086,271,Peter whined that the social events the student club held were dull.,Peter was whining that the social events the student club held were dull.,True,CP_and_RC_ambig_1
3087,272,Ian whined that the social events the school held were tedious.,Ian was whining that the social events the school held were tedious.,True,CP_and_RC_ambig_1
3088,273,Peter whined that the parties the university held were dull.,Peter was whining that the parties the university held were dull.,True,CP_and_RC_ambig_1
3089,274,Ian whined that the game nights the student club held were tedious.,Ian was whining that the game nights the student club held were tedious.,True,CP_and_RC_ambig_1
3090,275,Peter whined that the parties the school planned were tedious.,Peter was whining that the parties the school planned were tedious.,True,CP_and_RC_ambig_1
3091,276,Peter whined that the parties the student club held were dull.,Peter was whining that the parties the student club held were dull.,True,CP_and_RC_ambig_1
3092,277,Ian whined that the parties the school held were dull.,Ian was whining that the parties the school held were dull.,True,CP_and_RC_ambig_1
3093,278,Ian whined that the social events the university planned were dull.,Ian was whining that the social events the university planned were dull.,True,CP_and_RC_ambig_1
3094,279,Ian whined that the game nights the student club planned were dull.,Ian was whining that the game nights the student club planned were dull.,True,CP_and_RC_ambig_1
3095,280,Ian whined that the parties the community held were tedious.,Ian was whining that the parties the community held were tedious.,True,CP_and_RC_ambig_1
3096,281,Peter whined that the parties the school planned were dull.,Peter was whining that the parties the school planned were dull.,True,CP_and_RC_ambig_1
