,pair_ID,a,b,ambiguous,template
484,484,The dancer showed off the same moves she learned.,The dancer was showing off the same moves she learned.,True,1_RC_ambig_2
485,485,The supporting dancer off broadway practiced the same old dance steps she learned.,The supporting dancer off broadway was practicing the same old dance steps she learned.,True,1_RC_ambig_2
486,486,The supporting dancer off broadway showed off the same moves she prepared.,The supporting dancer off broadway was showing off the same moves she prepared.,True,1_RC_ambig_2
487,487,The supporting dancer off broadway practiced the same moves she learned.,The supporting dancer off broadway was practicing the same moves she learned.,True,1_RC_ambig_2
488,488,The dancer worked on the same old dance steps she prepared.,The dancer was working on the same old dance steps she prepared.,True,1_RC_ambig_2
489,489,The dancer worked on the same old dance steps she learned.,The dancer was working on the same old dance steps she learned.,True,1_RC_ambig_2
490,490,The supporting dancer off broadway worked on the same moves she prepared.,The supporting dancer off broadway was working on the same moves she prepared.,True,1_RC_ambig_2
491,491,The supporting dancer off broadway worked on the same old dance steps she learned.,The supporting dancer off broadway was working on the same old dance steps she learned.,True,1_RC_ambig_2
492,492,The dancer practiced the same old dance steps she learned.,The dancer was practicing the same old dance steps she learned.,True,1_RC_ambig_2
493,493,The ballerina showed off the same old dance steps she learned.,The ballerina was showing off the same old dance steps she learned.,True,1_RC_ambig_2
494,494,The dancer practiced the same moves she learned.,The dancer was practicing the same moves she learned.,True,1_RC_ambig_2
495,495,The supporting dancer off broadway showed off the same old dance steps she prepared.,The supporting dancer off broadway was showing off the same old dance steps she prepared.,True,1_RC_ambig_2
496,496,The supporting dancer off broadway practiced the same moves she prepared.,The supporting dancer off broadway was practicing the same moves she prepared.,True,1_RC_ambig_2
497,497,The dancer practiced the same old dance steps she prepared.,The dancer was practicing the same old dance steps she prepared.,True,1_RC_ambig_2
498,498,The supporting dancer off broadway showed off the same moves she learned.,The supporting dancer off broadway was showing off the same moves she learned.,True,1_RC_ambig_2
499,499,The ballerina showed off the same moves she learned.,The ballerina was showing off the same moves she learned.,True,1_RC_ambig_2
500,500,The student tried to figure out the question he attempted to solve yesterday.,The student was trying to figure out the question he attempted to solve yesterday.,True,1_RC_ambig_2
501,501,The interviewee tried to figure out the question she stared at yesterday.,The interviewee was trying to figure out the question she stared at yesterday.,True,1_RC_ambig_2
502,502,The student thought about the problem set she attempted to solve yesterday.,The student was thinking about the problem set she attempted to solve yesterday.,True,1_RC_ambig_2
503,503,The interviewee thought about the problem set she attempted to solve yesterday.,The interviewee was thinking about the problem set she attempted to solve yesterday.,True,1_RC_ambig_2
504,504,The student thought about the problem set he stared at yesterday.,The student was thinking about the problem set he stared at yesterday.,True,1_RC_ambig_2
505,505,The interviewee thought about the problem set he stared at yesterday.,The interviewee was thinking about the problem set he stared at yesterday.,True,1_RC_ambig_2
506,506,The student tried to figure out the problem set she stared at yesterday.,The student was trying to figure out the problem set she stared at yesterday.,True,1_RC_ambig_2
507,507,The student tried to figure out the question she attempted to solve yesterday.,The student was trying to figure out the question she attempted to solve yesterday.,True,1_RC_ambig_2
508,508,The interviewee tried to figure out the question he attempted to solve yesterday.,The interviewee was trying to figure out the question he attempted to solve yesterday.,True,1_RC_ambig_2
509,509,The interviewee thought about the question she stared at yesterday.,The interviewee was thinking about the question she stared at yesterday.,True,1_RC_ambig_2
510,510,The interviewee thought about the question she attempted to solve yesterday.,The interviewee was thinking about the question she attempted to solve yesterday.,True,1_RC_ambig_2
511,511,The student thought about the question he stared at yesterday.,The student was thinking about the question he stared at yesterday.,True,1_RC_ambig_2
512,512,The interviewee thought about the problem set she stared at yesterday.,The interviewee was thinking about the problem set she stared at yesterday.,True,1_RC_ambig_2
513,513,The interviewee tried to figure out the problem set she attempted to solve yesterday.,The interviewee was trying to figure out the problem set she attempted to solve yesterday.,True,1_RC_ambig_2
514,514,The interviewee thought about the question he attempted to solve yesterday.,The interviewee was thinking about the question he attempted to solve yesterday.,True,1_RC_ambig_2
515,515,The student thought about the problem set he attempted to solve yesterday.,The student was thinking about the problem set he attempted to solve yesterday.,True,1_RC_ambig_2
516,516,The student tried to figure out the problem set she attempted to solve yesterday.,The student was trying to figure out the problem set she attempted to solve yesterday.,True,1_RC_ambig_2
517,517,The student thought about the question she attempted to solve yesterday.,The student was thinking about the question she attempted to solve yesterday.,True,1_RC_ambig_2
518,518,The student tried to figure out the problem set he attempted to solve yesterday.,The student was trying to figure out the problem set he attempted to solve yesterday.,True,1_RC_ambig_2
519,519,The interviewee tried to figure out the question she attempted to solve yesterday.,The interviewee was trying to figure out the question she attempted to solve yesterday.,True,1_RC_ambig_2
520,520,The interviewee tried to figure out the problem set he attempted to solve yesterday.,The interviewee was trying to figure out the problem set he attempted to solve yesterday.,True,1_RC_ambig_2
521,521,The student tried to figure out the problem set he stared at yesterday.,The student was trying to figure out the problem set he stared at yesterday.,True,1_RC_ambig_2
522,522,The interviewee thought about the question he stared at yesterday.,The interviewee was thinking about the question he stared at yesterday.,True,1_RC_ambig_2
523,523,The student thought about the question he attempted to solve yesterday.,The student was thinking about the question he attempted to solve yesterday.,True,1_RC_ambig_2
524,524,The interviewee tried to figure out the problem set she stared at yesterday.,The interviewee was trying to figure out the problem set she stared at yesterday.,True,1_RC_ambig_2
525,525,The student tried to figure out the question she stared at yesterday.,The student was trying to figure out the question she stared at yesterday.,True,1_RC_ambig_2
526,526,The interviewee tried to figure out the question he stared at yesterday.,The interviewee was trying to figure out the question he stared at yesterday.,True,1_RC_ambig_2
527,527,The student thought about the question she stared at yesterday.,The student was thinking about the question she stared at yesterday.,True,1_RC_ambig_2
528,528,The student thought about the problem set she stared at yesterday.,The student was thinking about the problem set she stared at yesterday.,True,1_RC_ambig_2
529,529,The interviewee tried to figure out the problem set he stared at yesterday.,The interviewee was trying to figure out the problem set he stared at yesterday.,True,1_RC_ambig_2
530,530,The interviewee thought about the problem set he attempted to solve yesterday.,The interviewee was thinking about the problem set he attempted to solve yesterday.,True,1_RC_ambig_2
531,531,The student tried to figure out the question he stared at yesterday.,The student was trying to figure out the question he stared at yesterday.,True,1_RC_ambig_2
532,532,The basketball player practiced the move he watched on TV.,The basketball player was practicing the move he watched on TV.,True,1_RC_ambig_2
533,533,The basketball player learned the play he watched on TV.,The basketball player was learning the play he watched on TV.,True,1_RC_ambig_2
534,534,The basketball player practiced the play she watched on TV.,The basketball player was practicing the play she watched on TV.,True,1_RC_ambig_2
535,535,The soccer player practiced the move she watched on TV.,The soccer player was practicing the move she watched on TV.,True,1_RC_ambig_2
536,536,The soccer player learned the play he watched on TV.,The soccer player was learning the play he watched on TV.,True,1_RC_ambig_2
537,537,The soccer player practiced the move he watched on TV.,The soccer player was practicing the move he watched on TV.,True,1_RC_ambig_2
538,538,The football player practiced the play she watched on TV.,The football player was practicing the play she watched on TV.,True,1_RC_ambig_2
539,539,The football player practiced the move he watched on TV.,The football player was practicing the move he watched on TV.,True,1_RC_ambig_2
540,540,The soccer player practiced the play he watched on TV.,The soccer player was practicing the play he watched on TV.,True,1_RC_ambig_2
541,541,The football player learned the move he watched on TV.,The football player was learning the move he watched on TV.,True,1_RC_ambig_2
542,542,The basketball player learned the move she watched on TV.,The basketball player was learning the move she watched on TV.,True,1_RC_ambig_2
543,543,The soccer player learned the play she watched on TV.,The soccer player was learning the play she watched on TV.,True,1_RC_ambig_2
544,544,The football player practiced the play he watched on TV.,The football player was practicing the play he watched on TV.,True,1_RC_ambig_2
545,545,The basketball player practiced the move she watched on TV.,The basketball player was practicing the move she watched on TV.,True,1_RC_ambig_2
546,546,The basketball player practiced the play he watched on TV.,The basketball player was practicing the play he watched on TV.,True,1_RC_ambig_2
547,547,The football player practiced the move she watched on TV.,The football player was practicing the move she watched on TV.,True,1_RC_ambig_2
548,548,The soccer player learned the move he watched on TV.,The soccer player was learning the move he watched on TV.,True,1_RC_ambig_2
549,549,The soccer player learned the move she watched on TV.,The soccer player was learning the move she watched on TV.,True,1_RC_ambig_2
550,550,The football player learned the move she watched on TV.,The football player was learning the move she watched on TV.,True,1_RC_ambig_2
551,551,The basketball player learned the play she watched on TV.,The basketball player was learning the play she watched on TV.,True,1_RC_ambig_2
552,552,The soccer player practiced the play she watched on TV.,The soccer player was practicing the play she watched on TV.,True,1_RC_ambig_2
553,553,The football player learned the play she watched on TV.,The football player was learning the play she watched on TV.,True,1_RC_ambig_2
554,554,The basketball player learned the move he watched on TV.,The basketball player was learning the move he watched on TV.,True,1_RC_ambig_2
555,555,The football player learned the play he watched on TV.,The football player was learning the play he watched on TV.,True,1_RC_ambig_2
556,556,The child ate the banana she nibbled on at 2 pm.,The child was eating the banana she nibbled on at 2 pm.,True,1_RC_ambig_2
557,557,The little girl ate the pie she snacked on at 2 pm.,The little girl was eating the pie she snacked on at 2 pm.,True,1_RC_ambig_2
558,558,The little girl ate the banana she snacked on at 2 pm.,The little girl was eating the banana she snacked on at 2 pm.,True,1_RC_ambig_2
559,559,The little girl ate the apple she nibbled on this morning.,The little girl was eating the apple she nibbled on this morning.,True,1_RC_ambig_2
560,560,The child ate the pie she nibbled on at 2 pm.,The child was eating the pie she nibbled on at 2 pm.,True,1_RC_ambig_2
561,561,The little girl ate the pie she snacked on this morning.,The little girl was eating the pie she snacked on this morning.,True,1_RC_ambig_2
562,562,The little girl ate the pie she nibbled on this morning.,The little girl was eating the pie she nibbled on this morning.,True,1_RC_ambig_2
563,563,The kid ate the banana she snacked on at 2 pm.,The kid was eating the banana she snacked on at 2 pm.,True,1_RC_ambig_2
564,564,The little girl ate the sandwich she snacked on this morning.,The little girl was eating the sandwich she snacked on this morning.,True,1_RC_ambig_2
565,565,The child ate the banana she snacked on this morning.,The child was eating the banana she snacked on this morning.,True,1_RC_ambig_2
566,566,The kid ate the banana she nibbled on at 2 pm.,The kid was eating the banana she nibbled on at 2 pm.,True,1_RC_ambig_2
567,567,The child ate the banana she snacked on at 2 pm.,The child was eating the banana she snacked on at 2 pm.,True,1_RC_ambig_2
568,568,The child ate the apple she snacked on at 2 pm.,The child was eating the apple she snacked on at 2 pm.,True,1_RC_ambig_2
569,569,The little girl ate the apple she nibbled on at 2 pm.,The little girl was eating the apple she nibbled on at 2 pm.,True,1_RC_ambig_2
570,570,The kid ate the banana she snacked on this morning.,The kid was eating the banana she snacked on this morning.,True,1_RC_ambig_2
571,571,The little girl ate the apple she snacked on at 2 pm.,The little girl was eating the apple she snacked on at 2 pm.,True,1_RC_ambig_2
572,572,The child ate the sandwich she nibbled on this morning.,The child was eating the sandwich she nibbled on this morning.,True,1_RC_ambig_2
573,573,The kid ate the sandwich she nibbled on at 2 pm.,The kid was eating the sandwich she nibbled on at 2 pm.,True,1_RC_ambig_2
574,574,The little girl ate the pie she nibbled on at 2 pm.,The little girl was eating the pie she nibbled on at 2 pm.,True,1_RC_ambig_2
575,575,The kid ate the apple she snacked on at 2 pm.,The kid was eating the apple she snacked on at 2 pm.,True,1_RC_ambig_2
576,576,The child ate the sandwich she snacked on at 2 pm.,The child was eating the sandwich she snacked on at 2 pm.,True,1_RC_ambig_2
577,577,The little girl ate the sandwich she nibbled on this morning.,The little girl was eating the sandwich she nibbled on this morning.,True,1_RC_ambig_2
578,578,The kid ate the apple she snacked on this morning.,The kid was eating the apple she snacked on this morning.,True,1_RC_ambig_2
579,579,The child ate the sandwich she nibbled on at 2 pm.,The child was eating the sandwich she nibbled on at 2 pm.,True,1_RC_ambig_2
580,580,The kid ate the pie she nibbled on this morning.,The kid was eating the pie she nibbled on this morning.,True,1_RC_ambig_2
581,581,The little girl ate the sandwich she nibbled on at 2 pm.,The little girl was eating the sandwich she nibbled on at 2 pm.,True,1_RC_ambig_2
582,582,The child ate the apple she nibbled on this morning.,The child was eating the apple she nibbled on this morning.,True,1_RC_ambig_2
583,583,The child ate the sandwich she snacked on this morning.,The child was eating the sandwich she snacked on this morning.,True,1_RC_ambig_2
584,584,The kid ate the pie she snacked on at 2 pm.,The kid was eating the pie she snacked on at 2 pm.,True,1_RC_ambig_2
585,585,The little girl ate the banana she nibbled on this morning.,The little girl was eating the banana she nibbled on this morning.,True,1_RC_ambig_2
586,586,The kid ate the apple she nibbled on at 2 pm.,The kid was eating the apple she nibbled on at 2 pm.,True,1_RC_ambig_2
587,587,The little girl ate the apple she snacked on this morning.,The little girl was eating the apple she snacked on this morning.,True,1_RC_ambig_2
588,588,The kid ate the sandwich she snacked on at 2 pm.,The kid was eating the sandwich she snacked on at 2 pm.,True,1_RC_ambig_2
589,589,The kid ate the pie she snacked on this morning.,The kid was eating the pie she snacked on this morning.,True,1_RC_ambig_2
590,590,The little girl ate the banana she snacked on this morning.,The little girl was eating the banana she snacked on this morning.,True,1_RC_ambig_2
591,591,The child ate the pie she snacked on at 2 pm.,The child was eating the pie she snacked on at 2 pm.,True,1_RC_ambig_2
592,592,The kid ate the sandwich she snacked on this morning.,The kid was eating the sandwich she snacked on this morning.,True,1_RC_ambig_2
593,593,The child ate the pie she nibbled on this morning.,The child was eating the pie she nibbled on this morning.,True,1_RC_ambig_2
594,594,The kid ate the sandwich she nibbled on this morning.,The kid was eating the sandwich she nibbled on this morning.,True,1_RC_ambig_2
595,595,The child ate the banana she nibbled on this morning.,The child was eating the banana she nibbled on this morning.,True,1_RC_ambig_2
596,596,The kid ate the banana she nibbled on this morning.,The kid was eating the banana she nibbled on this morning.,True,1_RC_ambig_2
597,597,The child ate the apple she nibbled on at 2 pm.,The child was eating the apple she nibbled on at 2 pm.,True,1_RC_ambig_2
598,598,The child ate the pie she snacked on this morning.,The child was eating the pie she snacked on this morning.,True,1_RC_ambig_2
599,599,The child ate the apple she snacked on this morning.,The child was eating the apple she snacked on this morning.,True,1_RC_ambig_2
600,600,The kid ate the apple she nibbled on this morning.,The kid was eating the apple she nibbled on this morning.,True,1_RC_ambig_2
601,601,The kid ate the pie she nibbled on at 2 pm.,The kid was eating the pie she nibbled on at 2 pm.,True,1_RC_ambig_2
602,602,The little girl ate the banana she nibbled on at 2 pm.,The little girl was eating the banana she nibbled on at 2 pm.,True,1_RC_ambig_2
603,603,The little girl ate the sandwich she snacked on at 2 pm.,The little girl was eating the sandwich she snacked on at 2 pm.,True,1_RC_ambig_2
604,604,A nurse at that hospital still lived in the same country his father worked in.,A nurse at that hospital was still living in the same country his father worked in.,True,1_RC_ambig_2
605,605,A faculty member at that university still lived in the same country his son worked in.,A faculty member at that university was still living in the same country his son worked in.,True,1_RC_ambig_2
606,606,A nurse at that hospital still lived in the same city her mother worked in.,A nurse at that hospital was still living in the same city her mother worked in.,True,1_RC_ambig_2
607,607,A nurse at that hospital still lived in the same place her son worked in.,A nurse at that hospital was still living in the same place her son worked in.,True,1_RC_ambig_2
608,608,A faculty member at that university still lived in the same country her son worked in.,A faculty member at that university was still living in the same country her son worked in.,True,1_RC_ambig_2
609,609,A nurse at that hospital still lived in the same country her mother worked in.,A nurse at that hospital was still living in the same country her mother worked in.,True,1_RC_ambig_2
610,610,A faculty member at that university still lived in the same place his father worked in.,A faculty member at that university was still living in the same place his father worked in.,True,1_RC_ambig_2
611,611,A teacher at that school still lived in the same place her son worked in.,A teacher at that school was still living in the same place her son worked in.,True,1_RC_ambig_2
612,612,A faculty member at that university still lived in the same city his father worked in.,A faculty member at that university was still living in the same city his father worked in.,True,1_RC_ambig_2
613,613,A faculty member at that university still lived in the same city her son worked in.,A faculty member at that university was still living in the same city her son worked in.,True,1_RC_ambig_2
614,614,A faculty member at that university still lived in the same city his son worked in.,A faculty member at that university was still living in the same city his son worked in.,True,1_RC_ambig_2
615,615,A nurse at that hospital still lived in the same place her mother worked in.,A nurse at that hospital was still living in the same place her mother worked in.,True,1_RC_ambig_2
616,616,A faculty member at that university still lived in the same country his father worked in.,A faculty member at that university was still living in the same country his father worked in.,True,1_RC_ambig_2
617,617,A teacher at that school still lived in the same country his father worked in.,A teacher at that school was still living in the same country his father worked in.,True,1_RC_ambig_2
618,618,A teacher at that school still lived in the same country her son worked in.,A teacher at that school was still living in the same country her son worked in.,True,1_RC_ambig_2
619,619,A nurse at that hospital still lived in the same city her son worked in.,A nurse at that hospital was still living in the same city her son worked in.,True,1_RC_ambig_2
620,620,A faculty member at that university still lived in the same place her son worked in.,A faculty member at that university was still living in the same place her son worked in.,True,1_RC_ambig_2
621,621,A nurse at that hospital still lived in the same place his father worked in.,A nurse at that hospital was still living in the same place his father worked in.,True,1_RC_ambig_2
622,622,A teacher at that school still lived in the same place her mother worked in.,A teacher at that school was still living in the same place her mother worked in.,True,1_RC_ambig_2
623,623,A teacher at that school still lived in the same city her son worked in.,A teacher at that school was still living in the same city her son worked in.,True,1_RC_ambig_2
624,624,A faculty member at that university still lived in the same place his son worked in.,A faculty member at that university was still living in the same place his son worked in.,True,1_RC_ambig_2
625,625,A nurse at that hospital still lived in the same country his son worked in.,A nurse at that hospital was still living in the same country his son worked in.,True,1_RC_ambig_2
626,626,A teacher at that school still lived in the same place his son worked in.,A teacher at that school was still living in the same place his son worked in.,True,1_RC_ambig_2
627,627,A teacher at that school still lived in the same city her mother worked in.,A teacher at that school was still living in the same city her mother worked in.,True,1_RC_ambig_2
628,628,A teacher at that school still lived in the same place his father worked in.,A teacher at that school was still living in the same place his father worked in.,True,1_RC_ambig_2
629,629,A nurse at that hospital still lived in the same country her son worked in.,A nurse at that hospital was still living in the same country her son worked in.,True,1_RC_ambig_2
630,630,A nurse at that hospital still lived in the same place his son worked in.,A nurse at that hospital was still living in the same place his son worked in.,True,1_RC_ambig_2
631,631,A nurse at that hospital still lived in the same city his father worked in.,A nurse at that hospital was still living in the same city his father worked in.,True,1_RC_ambig_2
632,632,A teacher at that school still lived in the same city his son worked in.,A teacher at that school was still living in the same city his son worked in.,True,1_RC_ambig_2
633,633,A nurse at that hospital still lived in the same city his son worked in.,A nurse at that hospital was still living in the same city his son worked in.,True,1_RC_ambig_2
634,634,A faculty member at that university still lived in the same city her mother worked in.,A faculty member at that university was still living in the same city her mother worked in.,True,1_RC_ambig_2
635,635,A teacher at that school still lived in the same country her mother worked in.,A teacher at that school was still living in the same country her mother worked in.,True,1_RC_ambig_2
636,636,A faculty member at that university still lived in the same country her mother worked in.,A faculty member at that university was still living in the same country her mother worked in.,True,1_RC_ambig_2
637,637,A teacher at that school still lived in the same city his father worked in.,A teacher at that school was still living in the same city his father worked in.,True,1_RC_ambig_2
638,638,A faculty member at that university still lived in the same place her mother worked in.,A faculty member at that university was still living in the same place her mother worked in.,True,1_RC_ambig_2
639,639,A teacher at that school still lived in the same country his son worked in.,A teacher at that school was still living in the same country his son worked in.,True,1_RC_ambig_2
640,640,The researcher held on to the argument he publicized last century.,The researcher was holding on to the argument he publicized last century.,True,1_RC_ambig_2
641,641,The researcher held on to the theory she thought about last century.,The researcher was holding on to the theory she thought about last century.,True,1_RC_ambig_2
642,642,The professor held on to the theory he worked on last century.,The professor was holding on to the theory he worked on last century.,True,1_RC_ambig_2
643,643,The researcher held on to the theory he publicized last century.,The researcher was holding on to the theory he publicized last century.,True,1_RC_ambig_2
644,644,The professor held on to the argument she thought about last century.,The professor was holding on to the argument she thought about last century.,True,1_RC_ambig_2
645,645,The professor tried to prove the theory she thought about last century.,The professor was trying to prove the theory she thought about last century.,True,1_RC_ambig_2
646,646,The scientist held on to the theory he thought about last century.,The scientist was holding on to the theory he thought about last century.,True,1_RC_ambig_2
647,647,The researcher tried to prove the theory she worked on last century.,The researcher was trying to prove the theory she worked on last century.,True,1_RC_ambig_2
648,648,The professor tried to prove the argument he publicized last century.,The professor was trying to prove the argument he publicized last century.,True,1_RC_ambig_2
649,649,The scientist advocated for the argument she worked on last century.,The scientist was advocating for the argument she worked on last century.,True,1_RC_ambig_2
650,650,The scientist held on to the idea she worked on last century.,The scientist was holding on to the idea she worked on last century.,True,1_RC_ambig_2
651,651,The scientist advocated for the argument he publicized last century.,The scientist was advocating for the argument he publicized last century.,True,1_RC_ambig_2
652,652,The professor advocated for the theory he thought about last century.,The professor was advocating for the theory he thought about last century.,True,1_RC_ambig_2
653,653,The scientist held on to the argument she publicized last century.,The scientist was holding on to the argument she publicized last century.,True,1_RC_ambig_2
654,654,The scientist advocated for the idea he publicized last century.,The scientist was advocating for the idea he publicized last century.,True,1_RC_ambig_2
655,655,The researcher advocated for the argument she worked on last century.,The researcher was advocating for the argument she worked on last century.,True,1_RC_ambig_2
656,656,The researcher tried to prove the idea she thought about last century.,The researcher was trying to prove the idea she thought about last century.,True,1_RC_ambig_2
657,657,The scientist advocated for the idea he worked on last century.,The scientist was advocating for the idea he worked on last century.,True,1_RC_ambig_2
658,658,The researcher advocated for the theory she publicized last century.,The researcher was advocating for the theory she publicized last century.,True,1_RC_ambig_2
659,659,The researcher held on to the theory she publicized last century.,The researcher was holding on to the theory she publicized last century.,True,1_RC_ambig_2
660,660,The researcher held on to the theory she worked on last century.,The researcher was holding on to the theory she worked on last century.,True,1_RC_ambig_2
661,661,The professor held on to the theory he thought about last century.,The professor was holding on to the theory he thought about last century.,True,1_RC_ambig_2
662,662,The professor held on to the idea he publicized last century.,The professor was holding on to the idea he publicized last century.,True,1_RC_ambig_2
663,663,The scientist tried to prove the idea he worked on last century.,The scientist was trying to prove the idea he worked on last century.,True,1_RC_ambig_2
664,664,The professor held on to the idea he worked on last century.,The professor was holding on to the idea he worked on last century.,True,1_RC_ambig_2
665,665,The scientist tried to prove the idea he publicized last century.,The scientist was trying to prove the idea he publicized last century.,True,1_RC_ambig_2
666,666,The researcher advocated for the argument he publicized last century.,The researcher was advocating for the argument he publicized last century.,True,1_RC_ambig_2
667,667,The scientist tried to prove the idea she publicized last century.,The scientist was trying to prove the idea she publicized last century.,True,1_RC_ambig_2
668,668,The professor tried to prove the idea she publicized last century.,The professor was trying to prove the idea she publicized last century.,True,1_RC_ambig_2
669,669,The researcher advocated for the theory she worked on last century.,The researcher was advocating for the theory she worked on last century.,True,1_RC_ambig_2
670,670,The researcher tried to prove the idea she worked on last century.,The researcher was trying to prove the idea she worked on last century.,True,1_RC_ambig_2
671,671,The scientist advocated for the argument she thought about last century.,The scientist was advocating for the argument she thought about last century.,True,1_RC_ambig_2
672,672,The professor held on to the argument he publicized last century.,The professor was holding on to the argument he publicized last century.,True,1_RC_ambig_2
673,673,The professor held on to the idea she publicized last century.,The professor was holding on to the idea she publicized last century.,True,1_RC_ambig_2
674,674,The professor tried to prove the theory he worked on last century.,The professor was trying to prove the theory he worked on last century.,True,1_RC_ambig_2
675,675,The researcher advocated for the argument she thought about last century.,The researcher was advocating for the argument she thought about last century.,True,1_RC_ambig_2
676,676,The professor tried to prove the argument he worked on last century.,The professor was trying to prove the argument he worked on last century.,True,1_RC_ambig_2
677,677,The scientist tried to prove the argument she publicized last century.,The scientist was trying to prove the argument she publicized last century.,True,1_RC_ambig_2
678,678,The researcher held on to the idea he publicized last century.,The researcher was holding on to the idea he publicized last century.,True,1_RC_ambig_2
679,679,The researcher advocated for the argument she publicized last century.,The researcher was advocating for the argument she publicized last century.,True,1_RC_ambig_2
680,680,The professor advocated for the argument she thought about last century.,The professor was advocating for the argument she thought about last century.,True,1_RC_ambig_2
681,681,The professor advocated for the theory she worked on last century.,The professor was advocating for the theory she worked on last century.,True,1_RC_ambig_2
682,682,The researcher advocated for the idea he publicized last century.,The researcher was advocating for the idea he publicized last century.,True,1_RC_ambig_2
683,683,The researcher tried to prove the theory he thought about last century.,The researcher was trying to prove the theory he thought about last century.,True,1_RC_ambig_2
684,684,The professor advocated for the idea she thought about last century.,The professor was advocating for the idea she thought about last century.,True,1_RC_ambig_2
685,685,The professor held on to the theory he publicized last century.,The professor was holding on to the theory he publicized last century.,True,1_RC_ambig_2
686,686,The scientist held on to the theory she publicized last century.,The scientist was holding on to the theory she publicized last century.,True,1_RC_ambig_2
687,687,The professor advocated for the idea he thought about last century.,The professor was advocating for the idea he thought about last century.,True,1_RC_ambig_2
688,688,The scientist advocated for the theory he thought about last century.,The scientist was advocating for the theory he thought about last century.,True,1_RC_ambig_2
689,689,The scientist tried to prove the theory he publicized last century.,The scientist was trying to prove the theory he publicized last century.,True,1_RC_ambig_2
690,690,The professor tried to prove the argument he thought about last century.,The professor was trying to prove the argument he thought about last century.,True,1_RC_ambig_2
691,691,The scientist tried to prove the idea she thought about last century.,The scientist was trying to prove the idea she thought about last century.,True,1_RC_ambig_2
692,692,The researcher advocated for the idea he worked on last century.,The researcher was advocating for the idea he worked on last century.,True,1_RC_ambig_2
693,693,The professor tried to prove the idea he thought about last century.,The professor was trying to prove the idea he thought about last century.,True,1_RC_ambig_2
694,694,The researcher held on to the argument he worked on last century.,The researcher was holding on to the argument he worked on last century.,True,1_RC_ambig_2
695,695,The researcher held on to the argument she thought about last century.,The researcher was holding on to the argument she thought about last century.,True,1_RC_ambig_2
696,696,The scientist tried to prove the argument he worked on last century.,The scientist was trying to prove the argument he worked on last century.,True,1_RC_ambig_2
697,697,The scientist held on to the idea she thought about last century.,The scientist was holding on to the idea she thought about last century.,True,1_RC_ambig_2
698,698,The professor advocated for the idea he publicized last century.,The professor was advocating for the idea he publicized last century.,True,1_RC_ambig_2
699,699,The scientist tried to prove the argument she worked on last century.,The scientist was trying to prove the argument she worked on last century.,True,1_RC_ambig_2
700,700,The scientist advocated for the idea she worked on last century.,The scientist was advocating for the idea she worked on last century.,True,1_RC_ambig_2
701,701,The researcher advocated for the argument he thought about last century.,The researcher was advocating for the argument he thought about last century.,True,1_RC_ambig_2
702,702,The researcher tried to prove the idea he thought about last century.,The researcher was trying to prove the idea he thought about last century.,True,1_RC_ambig_2
703,703,The professor advocated for the argument he worked on last century.,The professor was advocating for the argument he worked on last century.,True,1_RC_ambig_2
704,704,The professor held on to the argument she worked on last century.,The professor was holding on to the argument she worked on last century.,True,1_RC_ambig_2
705,705,The researcher held on to the idea he thought about last century.,The researcher was holding on to the idea he thought about last century.,True,1_RC_ambig_2
706,706,The professor tried to prove the theory she publicized last century.,The professor was trying to prove the theory she publicized last century.,True,1_RC_ambig_2
707,707,The researcher advocated for the idea she publicized last century.,The researcher was advocating for the idea she publicized last century.,True,1_RC_ambig_2
708,708,The researcher advocated for the theory he worked on last century.,The researcher was advocating for the theory he worked on last century.,True,1_RC_ambig_2
709,709,The scientist tried to prove the theory she thought about last century.,The scientist was trying to prove the theory she thought about last century.,True,1_RC_ambig_2
710,710,The professor tried to prove the idea he publicized last century.,The professor was trying to prove the idea he publicized last century.,True,1_RC_ambig_2
711,711,The professor advocated for the argument she publicized last century.,The professor was advocating for the argument she publicized last century.,True,1_RC_ambig_2
712,712,The researcher held on to the theory he thought about last century.,The researcher was holding on to the theory he thought about last century.,True,1_RC_ambig_2
713,713,The researcher tried to prove the idea he publicized last century.,The researcher was trying to prove the idea he publicized last century.,True,1_RC_ambig_2
714,714,The researcher advocated for the idea she worked on last century.,The researcher was advocating for the idea she worked on last century.,True,1_RC_ambig_2
715,715,The scientist held on to the argument she thought about last century.,The scientist was holding on to the argument she thought about last century.,True,1_RC_ambig_2
716,716,The professor held on to the theory she worked on last century.,The professor was holding on to the theory she worked on last century.,True,1_RC_ambig_2
717,717,The professor held on to the argument he thought about last century.,The professor was holding on to the argument he thought about last century.,True,1_RC_ambig_2
718,718,The professor advocated for the theory he worked on last century.,The professor was advocating for the theory he worked on last century.,True,1_RC_ambig_2
719,719,The scientist advocated for the theory she thought about last century.,The scientist was advocating for the theory she thought about last century.,True,1_RC_ambig_2
720,720,The scientist tried to prove the argument he publicized last century.,The scientist was trying to prove the argument he publicized last century.,True,1_RC_ambig_2
721,721,The scientist advocated for the idea she thought about last century.,The scientist was advocating for the idea she thought about last century.,True,1_RC_ambig_2
722,722,The professor held on to the idea she worked on last century.,The professor was holding on to the idea she worked on last century.,True,1_RC_ambig_2
723,723,The researcher held on to the idea she worked on last century.,The researcher was holding on to the idea she worked on last century.,True,1_RC_ambig_2
